,Title,Year,Duration,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,stars,genres,wins,nominations,oscars,genres_count
10003,Kidnap,2017,95.0,5.9,40000.0,A mother stops at nothing to recover her kidnapped son.,21000000.0,34814102.0,30971040.0,10016323.0,Halle Berry,Action,2,4,0,4080
10004,Kidnap,2017,95.0,5.9,40000.0,A mother stops at nothing to recover her kidnapped son.,21000000.0,34814102.0,30971040.0,10016323.0,Sage Correa,Action,2,4,0,4080
10005,Kidnap,2017,95.0,5.9,40000.0,A mother stops at nothing to recover her kidnapped son.,21000000.0,34814102.0,30971040.0,10016323.0,Chris McGinn,Action,2,4,0,4080
10006,Curly Sue,1991,101.0,5.9,24000.0,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",25000000.0,33691313.0,33691313.0,4974958.0,Jim Belushi,Comedy,0,0,0,2745
10007,Curly Sue,1991,101.0,5.9,24000.0,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",25000000.0,33691313.0,33691313.0,4974958.0,Kelly Lynch,Comedy,0,0,0,2745
10008,Curly Sue,1991,101.0,5.9,24000.0,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",25000000.0,33691313.0,33691313.0,4974958.0,Alisan Porter,Comedy,0,0,0,2745
10009,Homeward Bound II: Lost in San Francisco,1996,88.0,5.9,17000.0,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home.",30000000.0,32772492.0,32772492.0,8605649.0,Michael J. Fox,Adventure,0,3,0,1755
10010,Homeward Bound II: Lost in San Francisco,1996,88.0,5.9,17000.0,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home.",30000000.0,32772492.0,32772492.0,8605649.0,Sally Field,Adventure,0,3,0,1755
10011,Homeward Bound II: Lost in San Francisco,1996,88.0,5.9,17000.0,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home.",30000000.0,32772492.0,32772492.0,8605649.0,Ralph Waite,Adventure,0,3,0,1755
10012,Nothing in Common,1986,118.0,5.9,8200.0,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,30000000.0,32324557.0,32324557.0,3279650.0,Tom Hanks,Comedy,0,0,0,2745
10013,Nothing in Common,1986,118.0,5.9,8200.0,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,30000000.0,32324557.0,32324557.0,3279650.0,Jackie Gleason,Comedy,0,0,0,2745
10014,Nothing in Common,1986,118.0,5.9,8200.0,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,30000000.0,32324557.0,32324557.0,3279650.0,Eva Marie Saint,Comedy,0,0,0,2745
10015,Daddy's Little Girls,2007,100.0,5.9,8500.0,A mechanic and his family are struggling to make ends meet with his ex-girlfriend and her drug dealing boyfriend He struggles to get custody of his children during the way he falls inlove with his attorney.,10000000.0,31609243.0,31366978.0,11210754.0,Gabrielle Union,Drama,0,0,0,1470
10016,Daddy's Little Girls,2007,100.0,5.9,8500.0,A mechanic and his family are struggling to make ends meet with his ex-girlfriend and her drug dealing boyfriend He struggles to get custody of his children during the way he falls inlove with his attorney.,10000000.0,31609243.0,31366978.0,11210754.0,Idris Elba,Drama,0,0,0,1470
10017,Daddy's Little Girls,2007,100.0,5.9,8500.0,A mechanic and his family are struggling to make ends meet with his ex-girlfriend and her drug dealing boyfriend He struggles to get custody of his children during the way he falls inlove with his attorney.,10000000.0,31609243.0,31366978.0,11210754.0,Tracee Ellis Ross,Drama,0,0,0,1470
10018,Conan the Destroyer,1984,103.0,5.9,87000.0,Conan leads a ragtag group of adventurers on a quest for a princess.,18000000.0,31042035.0,31042035.0,6958872.0,Arnold Schwarzenegger,Action,0,3,0,4080
10019,Conan the Destroyer,1984,103.0,5.9,87000.0,Conan leads a ragtag group of adventurers on a quest for a princess.,18000000.0,31042035.0,31042035.0,6958872.0,Grace Jones,Action,0,3,0,4080
10020,Conan the Destroyer,1984,103.0,5.9,87000.0,Conan leads a ragtag group of adventurers on a quest for a princess.,18000000.0,31042035.0,31042035.0,6958872.0,Olivia d'Abo,Action,0,3,0,4080
10021,Nancy Drew,2007,99.0,5.9,22000.0,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",20000000.0,30715465.0,25661055.0,6832318.0,Emma Roberts,Thriller,0,7,0,1725
10022,Nancy Drew,2007,99.0,5.9,22000.0,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",20000000.0,30715465.0,25661055.0,6832318.0,Tate Donovan,Thriller,0,7,0,1725
10023,Nancy Drew,2007,99.0,5.9,22000.0,"Teen detective Nancy Drew accompanies her father on a business trip to Los Angeles, where she happens upon clues to a murder mystery involving a movie star.",20000000.0,30715465.0,25661055.0,6832318.0,Max Thieriot,Thriller,0,7,0,1725
10024,Jumpin' Jack Flash,1986,105.0,5.9,21000.0,An American computer whiz who works at a New York bank is suddenly thrust into the world of international espionage after she inadvertently receives a coded message from a British spy.,30000000.0,29844101.0,29844101.0,6006610.0,Whoopi Goldberg,Thriller,0,3,0,1725
10025,Jumpin' Jack Flash,1986,105.0,5.9,21000.0,An American computer whiz who works at a New York bank is suddenly thrust into the world of international espionage after she inadvertently receives a coded message from a British spy.,30000000.0,29844101.0,29844101.0,6006610.0,Stephen Collins,Thriller,0,3,0,1725
10026,Jumpin' Jack Flash,1986,105.0,5.9,21000.0,An American computer whiz who works at a New York bank is suddenly thrust into the world of international espionage after she inadvertently receives a coded message from a British spy.,30000000.0,29844101.0,29844101.0,6006610.0,John Wood,Thriller,0,3,0,1725
10027,A Low Down Dirty Shame,1994,100.0,5.9,8000.0,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",10000000.0,29392418.0,29392418.0,7970574.0,Keenen Ivory Wayans,Action,0,0,0,4080
10028,A Low Down Dirty Shame,1994,100.0,5.9,8000.0,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",10000000.0,29392418.0,29392418.0,7970574.0,Charles S. Dutton,Action,0,0,0,4080
10029,A Low Down Dirty Shame,1994,100.0,5.9,8000.0,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",10000000.0,29392418.0,29392418.0,7970574.0,Jada Pinkett Smith,Action,0,0,0,4080
10030,Final Analysis,1992,124.0,5.9,16000.0,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.",32000000.0,28590665.0,28590665.0,6411441.0,Richard Gere,Thriller,0,4,0,1725
10031,Final Analysis,1992,124.0,5.9,16000.0,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.",32000000.0,28590665.0,28590665.0,6411441.0,Kim Basinger,Thriller,0,4,0,1725
10032,Final Analysis,1992,124.0,5.9,16000.0,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.",32000000.0,28590665.0,28590665.0,6411441.0,Uma Thurman,Thriller,0,4,0,1725
10033,The Jazz Singer,1980,115.0,5.9,5200.0,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of being a popular singer.,30000000.0,27118000.0,27118000.0,10079109.0,Laurence Olivier,Drama,3,10,0,1470
10034,The Jazz Singer,1980,115.0,5.9,5200.0,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of being a popular singer.,30000000.0,27118000.0,27118000.0,10079109.0,Neil Diamond,Drama,3,10,0,1470
10035,The Jazz Singer,1980,115.0,5.9,5200.0,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of being a popular singer.,30000000.0,27118000.0,27118000.0,10079109.0,Lucie Arnaz,Drama,3,10,0,1470
10036,Houseguest,1995,113.0,5.9,7700.0,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",10500000.0,26325256.0,26325256.0,5831302.0,Sinbad,Comedy,0,0,0,2745
10037,Houseguest,1995,113.0,5.9,7700.0,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",10500000.0,26325256.0,26325256.0,5831302.0,Phil Hartman,Comedy,0,0,0,2745
10038,Houseguest,1995,113.0,5.9,7700.0,"In hot water with the mob over an unpaid debt, a con man poses as a family friend in an affluent Pennsylvania suburb.",10500000.0,26325256.0,26325256.0,5831302.0,Kim Greist,Comedy,0,0,0,2745
10039,The Morning After,1986,103.0,5.9,7700.0,"A washed-up, alcoholic actress who is prone to blackouts wakes up next to a murdered man. Did she kill him and, if not, is she in danger?",15000000.0,25147055.0,25147055.0,5069926.0,Jane Fonda,Thriller,0,0,1,1725
10040,The Morning After,1986,103.0,5.9,7700.0,"A washed-up, alcoholic actress who is prone to blackouts wakes up next to a murdered man. Did she kill him and, if not, is she in danger?",15000000.0,25147055.0,25147055.0,5069926.0,Jeff Bridges,Thriller,0,0,1,1725
10041,The Morning After,1986,103.0,5.9,7700.0,"A washed-up, alcoholic actress who is prone to blackouts wakes up next to a murdered man. Did she kill him and, if not, is she in danger?",15000000.0,25147055.0,25147055.0,5069926.0,Raul Julia,Thriller,0,0,1,1725
10042,Striking Distance,1993,102.0,5.9,46000.0,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",30000000.0,24107867.0,24107867.0,8705808.0,Bruce Willis,Action,0,0,0,4080
10043,Striking Distance,1993,102.0,5.9,46000.0,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",30000000.0,24107867.0,24107867.0,8705808.0,Sarah Jessica Parker,Action,0,0,0,4080
10044,Striking Distance,1993,102.0,5.9,46000.0,"Coming from a police family, Tom Hardy ends up fighting his uncle after the murder of his father. Tom believes the killer is another cop and goes on the record with his allegations. Demoted then to river duty, the killer taunts Tom.",30000000.0,24107867.0,24107867.0,8705808.0,Dennis Farina,Action,0,0,0,4080
10045,The Borrowers,1997,89.0,5.9,24000.0,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.,29000000.0,22619589.0,22619589.0,4470111.0,John Goodman,Adventure,0,5,0,1755
10046,The Borrowers,1997,89.0,5.9,24000.0,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.,29000000.0,22619589.0,22619589.0,4470111.0,Jim Broadbent,Adventure,0,5,0,1755
10047,The Borrowers,1997,89.0,5.9,24000.0,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.,29000000.0,22619589.0,22619589.0,4470111.0,Mark Williams,Adventure,0,5,0,1755
10048,Against All Odds,1984,128.0,5.9,14000.0,"A gangster hires an ex-football player to find his estranged girlfriend. When he finds her, they fall in love and things get complicated.",13000000.0,21689062.0,21689062.0,3766128.0,Rachel Ward,Action,3,3,1,4080
10049,Against All Odds,1984,128.0,5.9,14000.0,"A gangster hires an ex-football player to find his estranged girlfriend. When he finds her, they fall in love and things get complicated.",13000000.0,21689062.0,21689062.0,3766128.0,Jeff Bridges,Action,3,3,1,4080
10050,Against All Odds,1984,128.0,5.9,14000.0,"A gangster hires an ex-football player to find his estranged girlfriend. When he finds her, they fall in love and things get complicated.",13000000.0,21689062.0,21689062.0,3766128.0,James Woods,Action,3,3,1,4080
10051,The Rookie,1990,120.0,5.9,30000.0,A veteran detective is assigned a rookie partner after his previous partner is killed by a car theft gang. He is determined to apprehend those responsible for his friend's death but his new partner isn't really up to the task.,30000000.0,21633874.0,21633874.0,5510056.0,Clint Eastwood,Action,0,0,0,4080
10052,The Rookie,1990,120.0,5.9,30000.0,A veteran detective is assigned a rookie partner after his previous partner is killed by a car theft gang. He is determined to apprehend those responsible for his friend's death but his new partner isn't really up to the task.,30000000.0,21633874.0,21633874.0,5510056.0,Charlie Sheen,Action,0,0,0,4080
10053,The Rookie,1990,120.0,5.9,30000.0,A veteran detective is assigned a rookie partner after his previous partner is killed by a car theft gang. He is determined to apprehend those responsible for his friend's death but his new partner isn't really up to the task.,30000000.0,21633874.0,21633874.0,5510056.0,Raul Julia,Action,0,0,0,4080
10054,A Very Brady Sequel,1996,90.0,5.9,12000.0,"The Bradys are surprised when a man claiming to be Carol's long lost first husband shows up at their home. Before long, his strange actions cause them to question his motives.",12000000.0,21440752.0,21440752.0,7052045.0,Shelley Long,Comedy,0,2,0,2745
10055,A Very Brady Sequel,1996,90.0,5.9,12000.0,"The Bradys are surprised when a man claiming to be Carol's long lost first husband shows up at their home. Before long, his strange actions cause them to question his motives.",12000000.0,21440752.0,21440752.0,7052045.0,Gary Cole,Comedy,0,2,0,2745
10056,A Very Brady Sequel,1996,90.0,5.9,12000.0,"The Bradys are surprised when a man claiming to be Carol's long lost first husband shows up at their home. Before long, his strange actions cause them to question his motives.",12000000.0,21440752.0,21440752.0,7052045.0,Tim Matheson,Comedy,0,2,0,2745
